Pull Request Number,Title,Author,Created At,Additions,Deletions,Commits,Merged,Weekday,Year and Month,Total Changes
4483,Fixed character types for Windows to be universal,maximmasiutin,2023-04-01 17:16:33+00:00,2,2,1,False,5,2023-04-01,4
4482,Decrease Depth more if (ss->ttHit &&  tte->depth() >= depth),FauziAkram,2023-04-01 12:26:22+00:00,2,2,1,False,5,2023-04-01,4
4481,Stringify the git info passed,vondele,2023-04-01 09:59:01+00:00,7,8,1,False,5,2023-04-01,15
4479,Add ispc generic architecture,borg323,2023-04-01 07:06:08+00:00,259,4,8,False,5,2023-04-01,263
4478,Added COMP=icx;  removed COMP=icc;  Linux only,maximmasiutin,2023-03-31 15:18:27+00:00,39,31,1,False,4,2023-03-01,70
4477,Speedup futility_move_count,cj5716,2023-03-31 12:43:42+00:00,97,102,22,False,4,2023-03-01,199
4476,Made Git parameters as numeric types,maximmasiutin,2023-03-31 08:05:25+00:00,3,3,1,False,4,2023-03-01,6
4475,Added COMP=icx;  removed COMP=icc;  dit not alter GIT_DATE and GIT_SHA,maximmasiutin,2023-03-31 07:50:31+00:00,53,30,1,False,4,2023-03-01,83
4474,Added COMP=icx;  removed COMP=icc;  made Makefile-defined parameters work with native Windows build,maximmasiutin,2023-03-30 21:39:01+00:00,86,41,1,False,3,2023-03-01,127
4473,Add option `UCI_EvalMode`,XInTheDark,2023-03-30 12:23:16+00:00,8,6,5,False,3,2023-03-01,14
4472,Simplify away complexityAverage,MinetaS,2023-03-30 11:03:37+00:00,12,34,1,False,3,2023-03-01,46
4471,Remove reduction for moving threatened piece,XInTheDark,2023-03-30 09:49:18+00:00,0,5,1,False,3,2023-03-01,5
4470,Allow PvNode in futility pruning for captures.,peregrineshahin,2023-03-29 17:59:09+00:00,0,1,1,False,2,2023-03-01,1
4469,Clean up repetitive declarations for see_ge,miguel-l,2023-03-29 16:13:22+00:00,12,9,1,False,2,2023-03-01,21
4468,Added COMP=icx;  removed COMP=icc,maximmasiutin,2023-03-29 10:27:56+00:00,66,37,1,False,2,2023-03-01,103
4467,Made advanced Windows API calls dynamically linked,maximmasiutin,2023-03-29 09:58:45+00:00,24,4,1,False,2,2023-03-01,28
4465,Update default net to nn-dabb1ed23026.nnue,linrock,2023-03-29 04:15:59+00:00,1,1,1,False,2,2023-03-01,2
4464,Added support for the Intel oneAPI DPC++/C++ Compiler (icx),maximmasiutin,2023-03-28 21:32:36+00:00,75,23,1,False,1,2023-03-01,98
4463,Reuse existing functions to read/write array of network parameters,UniQP,2023-03-28 18:02:51+00:00,4,8,1,False,1,2023-03-01,12
4461,Remove non_pawn_material in NNUE::evaluate,MinetaS,2023-03-24 17:23:45+00:00,1,1,1,False,4,2023-03-01,2
4460,Simplify statScore initialization.,Vizvezdenec,2023-03-24 04:48:55+00:00,1,8,1,False,4,2023-03-01,9
4459,Update Elo estimates for terms in search,FauziAkram,2023-03-21 21:31:55+00:00,9,9,1,False,1,2023-03-01,18
4458,Update Elo estimates for terms in search.,FauziAkram,2023-03-21 21:29:11+00:00,4,4,1,False,1,2023-03-01,8
4455,Inline set_state function,pb00068,2023-03-20 20:24:58+00:00,31,42,1,False,0,2023-03-01,73
4454,Follow up fix to capture_stage(),mstembera,2023-03-20 20:04:30+00:00,1,1,1,False,0,2023-03-01,2
4453,Verified SEE pruning for capturing and checking moves,pb00068,2023-03-20 07:59:04+00:00,37,17,1,False,0,2023-03-01,54
4452,Fix capturing underpromotions issue,peregrineshahin,2023-03-20 05:27:36+00:00,13,5,1,False,0,2023-03-01,18
4451,Fishtest Tuning Framework,Frosty56,2023-03-19 07:20:24+00:00,382,1,1,False,6,2023-03-01,383
4449,"Made possible adding multiple AArch64 extensions (CPU features) to GCC ""-march""",maximmasiutin,2023-03-17 07:35:25+00:00,51,4,1,False,4,2023-03-01,55
4448,Fix altering stats landing on B1 Square after a null move and�,peregrineshahin,2023-03-15 20:22:34+00:00,21,14,1,False,2,2023-03-01,35
4447,[WIP] Binpack minimizer,Sopel97,2023-03-15 16:18:53+00:00,425,3,1,True,2,2023-03-01,428
4445,nnue namespace cleanup,Disservin,2023-03-13 18:51:25+00:00,13,11,1,False,0,2023-03-01,24
4444,Remove 'si' StateInfo variable/parameter.,pb00068,2023-03-13 17:35:07+00:00,28,34,4,False,0,2023-03-01,62
4443,Do more singular extensions,Vizvezdenec,2023-03-13 13:01:49+00:00,1,1,1,False,0,2023-03-01,2
4442,Change mode of incbin.h,lonfom169,2023-03-13 01:51:57+00:00,0,0,1,False,0,2023-03-01,0
4441,More negative extensions on nonsingular nonpv nodes,dubslow,2023-03-12 22:42:12+00:00,1,1,1,False,6,2023-03-01,2
4440,Fixed 'possible loss of data' warnings,maximmasiutin,2023-03-12 18:37:33+00:00,13,9,1,False,6,2023-03-01,22
4439,Fixed implicit type casts from double to integer,maximmasiutin,2023-03-12 16:32:15+00:00,2,2,1,False,6,2023-03-01,4
4438,MSVC native application code had char vs wchar_t type mismatch and didn't compile,maximmasiutin,2023-03-12 15:27:23+00:00,3,3,1,False,6,2023-03-01,6
4437,Fix Makefile for clang 16,UniQP,2023-03-11 21:14:39+00:00,4,1,1,False,5,2023-03-01,5
4436,Remove redundant condition from capture_stage(),mstembera,2023-03-11 19:52:54+00:00,2,3,1,False,5,2023-03-01,5
4435,Fix usage of B1 square after null moves.,Vizvezdenec,2023-03-11 14:29:12+00:00,4,4,1,False,5,2023-03-01,8
4432,To Joachim26,Frosty54,2023-03-07 15:27:03+00:00,2640,22,143,False,1,2023-03-01,2662
4430,Do more negative extensions.,Vizvezdenec,2023-03-06 22:57:19+00:00,4,0,1,False,0,2023-03-01,4
4429,Simplify time management into linear function,XInTheDark,2023-03-06 03:30:04+00:00,2,1,1,False,0,2023-03-01,3
4428,Fix TB after capture_stage fix,vondele,2023-03-05 16:29:40+00:00,10,5,1,False,6,2023-03-01,15
4427,Fixed misleading achitecture description for x86-64-avxvnni vs x86-64-vnni256,maximmasiutin,2023-03-05 15:30:28+00:00,4,4,1,False,6,2023-03-01,8
4426,Unknown title,VladimirZhirinovsky,2023-03-05 14:04:41+00:00,27,39,1,False,6,2023-03-01,66
4423,Houdini 6 is a clone of Komodo (not Stockfish!). Please read this.,Frosty54,2023-03-04 21:02:43+00:00,14280,7515,1920,False,5,2023-03-01,21795
4422,Add CITATION.cff file,vondele,2023-03-04 17:16:03+00:00,23,0,1,False,5,2023-03-01,23
4421,Update README.md,dav1312,2023-03-04 16:06:39+00:00,81,295,1,False,5,2023-03-01,376
4420,include wiki in artifacts,Disservin,2023-03-04 15:56:23+00:00,14,0,1,False,5,2023-03-01,14
4417,Small Cleanups,pb00067,2023-03-01 09:36:26+00:00,2,6,3,False,2,2023-03-01,8
4416,Update default net to nn-52471d67216a.nnue,linrock,2023-02-27 20:44:02+00:00,1,1,1,False,0,2023-02-01,2
4415,Late counter bonus: boost underestimated moves,dubslow,2023-02-27 16:10:39+00:00,1,2,1,False,0,2023-02-01,3
4414,Clean-up Of Fix duplicated moves generation in movepicker.,peregrineshahin,2023-02-26 23:06:52+00:00,107,98,3,False,6,2023-02-01,205
4412,Unify type alias declarations,UniQP,2023-02-26 18:50:26+00:00,39,39,1,False,6,2023-02-01,78
4411,NNUE accumulator update in probcut.,locutus2,2023-02-26 09:22:09+00:00,2,0,1,False,6,2023-02-01,2
4410,Use common_parent_position hint also at PVNode TT hits.,pb00068,2023-02-26 09:00:50+00:00,4,0,1,False,6,2023-02-01,4
4409,Remove unnecessary check for non-excluded moves inside move-picking loop,peregrineshahin,2023-02-26 00:37:54+00:00,0,1,1,False,6,2023-02-01,1
4407,Simplify condition in step 15,lonfom169,2023-02-24 22:00:41+00:00,26,22,1,False,4,2023-02-01,48
4406,Search tuning at very long time control.,Vizvezdenec,2023-02-24 15:32:45+00:00,51,51,1,False,4,2023-02-01,102
4405,Fix duplicated moves generation in movepicker.,Vizvezdenec,2023-02-24 09:29:49+00:00,5,2,2,False,4,2023-02-01,7
4404,Fix typo in method name,UniQP,2023-02-23 18:05:34+00:00,3,3,1,False,3,2023-02-01,6
4403,Simplify singular depth increment,dubslow,2023-02-23 12:59:18+00:00,1,1,1,False,3,2023-02-01,2
4402,Introduce a function to compute NNUE accumulator,vondele,2023-02-23 07:11:33+00:00,264,172,1,False,3,2023-02-01,436
4401,Reintroduce nnue pawn scaling with lower lazy thresholds,linrock,2023-02-23 00:00:38+00:00,3,3,1,False,3,2023-02-01,6
4400,Add support for ARM dot product instructions,UniQP,2023-02-21 21:19:30+00:00,78,24,1,False,1,2023-02-01,102
4399,Adjust lazy thresholds 15% higher,mstembera,2023-02-21 08:40:01+00:00,2,2,1,False,1,2023-02-01,4
4397,Remove unused macros,UniQP,2023-02-19 10:34:06+00:00,0,6,1,False,6,2023-02-01,6
4395,Remove one `reduction` call,dubslow,2023-02-16 01:24:26+00:00,3,3,1,False,3,2023-02-01,6
4394,[RFC] On the resolution to the SSSE3-based affine layer computation inexactness.,Sopel97,2023-02-14 12:01:28+00:00,97,0,1,False,1,2023-02-01,97
4393,Add a macro to limit PV output,MinetaS,2023-02-14 10:13:54+00:00,12,0,1,False,1,2023-02-01,12
4392,Simplify late countermove bonus condition,dubslow,2023-02-13 04:29:38+00:00,2,3,1,False,0,2023-02-01,5
4391,Fix overflow in add_dpbusd_epi32x2,MinetaS,2023-02-13 02:57:07+00:00,18,15,1,False,0,2023-02-01,33
4390,Simplify nnueComplexity calculation,mstembera,2023-02-13 01:45:49+00:00,1,2,1,False,0,2023-02-01,3
4389,update cuckoo link,Disservin,2023-02-11 16:14:47+00:00,1,1,1,False,5,2023-02-01,2
4388,fix build on arm windows,borg323,2023-02-09 19:16:42+00:00,6,2,1,False,3,2023-02-01,8
4387,Update default net to nn-1337b1adec5b.nnue,linrock,2023-02-09 00:03:47+00:00,1,1,1,False,3,2023-02-01,2
4385,Update `complexityAverage` in all branches of static eval,dubslow,2023-02-06 13:35:18+00:00,1,3,1,False,0,2023-02-01,4
4384,Adding warning for unknown tokens `setoption token option `,LovelyChess,2023-02-06 03:01:08+00:00,5,1,4,False,0,2023-02-01,6
4382,Cleanup and reorder in qsearch.,Vizvezdenec,2023-02-04 20:50:22+00:00,29,23,3,False,5,2023-02-01,52
4381,remove unnecessary variable,Disservin,2023-02-04 13:30:24+00:00,1,1,1,False,5,2023-02-01,2
4380,Improve excluded move logic,pb00067,2023-02-03 17:01:36+00:00,17,9,1,False,4,2023-02-01,26
4378,Remove reduced LMR capture bonus,XInTheDark,2023-02-03 10:57:17+00:00,0,3,1,False,4,2023-02-01,3
4377,Simplify usage of optimism in complexity.,Vizvezdenec,2023-02-03 07:56:01+00:00,1,1,1,False,4,2023-02-01,2
4376,Do less SEE pruning in qsearch,Vizvezdenec,2023-02-02 10:08:52+00:00,2,2,1,False,3,2023-02-01,4
4375,Allow us to see progress in TB positions before mate is found.,mstembera,2023-02-02 08:59:01+00:00,10,4,2,False,3,2023-02-01,14
4374,Improve excluded move logic,pb00067,2023-02-02 08:26:32+00:00,22,8,1,False,3,2023-02-01,30
4373,Update WLD model,vondele,2023-02-02 07:43:41+00:00,3,3,1,False,3,2023-02-01,6
4372,Simplify to skip using tt eval and/or ttValue if no tt eval available,peregrineshahin,2023-02-02 06:06:04+00:00,2,6,1,False,3,2023-02-01,8
4371,Add -Wconditional-uninitialized when using Clang,MinetaS,2023-02-01 15:10:30+00:00,2,1,1,False,2,2023-02-01,3
4370,Remove some ss stack variable zeroing during recursive search.,pb00067,2023-02-01 08:45:57+00:00,2,4,1,False,2,2023-02-01,6
4369,Decrease reduction for killer moves with good history,XInTheDark,2023-02-01 07:46:43+00:00,5,0,1,False,2,2023-02-01,5
4367,Adjust `improving` bound by `depth` + param tweaks,FauziAkram,2023-01-31 13:13:59+00:00,56,56,1,False,1,2023-01-01,112
4366,constexpr castling rights,jonathanmcdermid,2023-01-31 00:00:29+00:00,6,2,1,False,1,2023-01-01,8
4363,Remove maxNextDepth,MinetaS,2023-01-27 21:29:41+00:00,1,3,1,False,4,2023-01-01,4
4361,Remove `previousDepth` in favor of `completedDepth + 2`,dubslow,2023-01-27 05:42:21+00:00,2,6,1,False,4,2023-01-01,8
4359,Remove redundant const qualifiers,UniQP,2023-01-25 21:48:19+00:00,18,18,1,False,2,2023-01-01,36
4358,Simplify functions to read/write network parameters,UniQP,2023-01-25 21:47:59+00:00,11,13,1,False,2,2023-01-01,24
4357,Fix comment,UniQP,2023-01-25 21:47:34+00:00,1,1,1,False,2,2023-01-01,2
4356,Remove meaningless const qualifiers in function declarations,UniQP,2023-01-25 21:47:12+00:00,2,2,1,False,2,2023-01-01,4
4355,Rebalance usage of history heuristics in pruning.,Vizvezdenec,2023-01-25 05:18:27+00:00,6,1,1,False,2,2023-01-01,7
4354,Expand statistics tools for debugging,MinetaS,2023-01-24 20:12:02+00:00,88,13,1,False,1,2023-01-01,101
4353,fixed uci tb win values,Disservin,2023-01-23 18:33:44+00:00,6,1,1,False,0,2023-01-01,7
4352,`stat_bonus`: replace quadratic with nearly identical line,dubslow,2023-01-23 07:17:52+00:00,1,1,1,False,0,2023-01-01,2
4351,Update default net to nn-bc24c101ada0.nnue,linrock,2023-01-23 01:36:44+00:00,1,1,1,False,0,2023-01-01,2
4349,Cluster: merge master up to SF15.1,vondele,2023-01-21 15:54:30+00:00,824,505,20,True,5,2023-01-01,1329
4347,Snipers concept is no longer relevant,stouset,2023-01-19 22:14:40+00:00,16,14,1,False,3,2023-01-01,30
4345,apply if constexpr to additional instances,jonathanmcdermid,2023-01-18 17:57:15+00:00,15,14,1,False,2,2023-01-01,29
4344,Remove Zobrist::noPawns which is no longer necessary,stouset,2023-01-17 22:19:54+00:00,2,4,1,False,1,2023-01-01,6
4343,Remove precomputed SquareBB,stouset,2023-01-17 17:56:27+00:00,1,6,1,False,1,2023-01-01,7
4341,Update UCI_Elo parameterization,vondele,2023-01-14 23:30:00+00:00,6,3,1,False,5,2023-01-01,9
4339,Fix asm modifiers in add_dpbusd_epi32x2 implementations,UniQP,2023-01-14 15:25:12+00:00,2,2,1,False,5,2023-01-01,4
4338,Update default net to nn-1e7ca356472e.nnue,linrock,2023-01-14 05:06:56+00:00,1,1,1,False,5,2023-01-01,2
4337,added lints,sambhavsaxena,2023-01-12 09:30:01+00:00,12141,11650,1,False,3,2023-01-01,23791
4334,on step 18 increase reduction by 2 if not ttmove and cutnode,candirufish,2023-01-09 13:30:40+00:00,4,0,1,False,0,2023-01-01,4
4332,enhancement0,ss18,2023-01-08 22:57:53+00:00,1,1,1,False,6,2023-01-01,2
4331,Mytestpaul,AndreMuscat,2023-01-08 17:43:48+00:00,31,0,6,False,6,2023-01-01,31
4328,Replace some std::string occurrences with std::string_view,UniQP,2023-01-07 12:12:05+00:00,14,10,1,False,5,2023-01-01,24
4327,Modernize code base a little bit,StefanoD,2023-01-07 02:45:01+00:00,51,49,10,False,5,2023-01-01,100
4326,Avoid unnecessary string copies,UniQP,2023-01-06 17:54:48+00:00,2,2,1,False,4,2023-01-01,4
4325,Warn if a global function has no previous declaration,UniQP,2023-01-06 16:43:25+00:00,58,23,1,False,4,2023-01-01,81
4324,Tools: depth6 multipv2 filter option for preparing nn-335a9b2d8a80.nnue training data,linrock,2023-01-06 14:08:08+00:00,225,1,1,True,4,2023-01-01,226
4322,"Late countermove bonus: remove ""extraBonus &&""",dubslow,2023-01-04 11:28:33+00:00,3,8,1,False,2,2023-01-01,11
4321,Only close file if already open,w1wwwwww,2023-01-03 23:55:19+00:00,4,6,3,False,1,2023-01-01,10
4320,Init Stack::staticEval to VALUE_NONE instead of 0,mstembera,2023-01-03 03:57:38+00:00,5,2,1,False,1,2023-01-01,7
4319,Update default net to nn-a3dc078bafc7.nnue,linrock,2023-01-02 17:13:03+00:00,1,1,1,False,0,2023-01-01,2
4318,Parameter Tweak,FauziAkram,2023-01-02 14:26:29+00:00,36,36,2,False,0,2023-01-01,72
4317,Parameters Tweak,FauziAkram,2023-01-02 14:13:30+00:00,36,36,3,False,0,2023-01-01,72
4316,Determine endianess at compile time (GCC;  Clang;  ICC),UniQP,2023-01-01 20:05:07+00:00,18,1,1,False,6,2023-01-01,19
4315,Update copyright years,UniQP,2023-01-01 13:51:24+00:00,53,53,1,False,6,2023-01-01,106
4314,Update default net to nn-60fa44e376d9.nnue,linrock,2022-12-30 19:47:29+00:00,1,1,1,False,4,2022-12-01,2
4313,Only accept one king per side in FEN,PaulJeFi,2022-12-29 18:08:51+00:00,11,0,1,False,3,2022-12-01,11
4309,Fix comparison with uninitialized variable,UniQP,2022-12-27 12:39:39+00:00,2,2,1,False,1,2022-12-01,4
4308,Remove redundant extern modifier for function declarations,UniQP,2022-12-27 10:19:35+00:00,3,3,1,False,1,2022-12-01,6
4305,Allow consecutive null move searches in the tree.,peregrineshahin,2022-12-26 06:54:32+00:00,0,1,1,False,0,2022-12-01,1
4302,Add double bonus for prior countermove fail low,XInTheDark,2022-12-24 11:35:19+00:00,6,4,2,False,5,2022-12-01,10
4297,Makefile: add `bench` convenience target for fishtesters,dubslow,2022-12-22 04:42:03+00:00,6,1,1,False,3,2022-12-01,7
4295,Update default net to nn-335a9b2d8a80.nnue,linrock,2022-12-21 02:29:16+00:00,1,1,1,False,2,2022-12-01,2
4294,Update Elo estimates for terms in search.,FauziAkram,2022-12-20 20:03:46+00:00,24,24,1,False,1,2022-12-01,48
4293,Fix a dependency bug,MinetaS,2022-12-20 07:08:34+00:00,1,1,1,False,1,2022-12-01,2
4291,No error if net available but wget/curl missing,vondele,2022-12-19 16:59:11+00:00,4,2,1,False,0,2022-12-01,6
4290,Sometimes do a reduced search in case LMR is skipped,lonfom169,2022-12-19 02:27:00+00:00,47,47,1,False,0,2022-12-01,94
4288,Don't force reset increaseDepth back to true after it has been set to false,mstembera,2022-12-18 22:57:32+00:00,3,4,1,False,6,2022-12-01,7
4287,Reintroduce doEvenDeeperSearch,Vizvezdenec,2022-12-17 09:50:35+00:00,13,10,1,False,5,2022-12-01,23
4285,Badge link fix,PikaCat-OuO,2022-12-16 02:29:57+00:00,1,1,1,False,4,2022-12-01,2
4284,Fixed the help of Makefile,nguyenpham,2022-12-15 06:31:26+00:00,1,1,1,False,3,2022-12-01,2
4283,[tools] Fix castling moves counting towards # captures in gather_statistics,linrock,2022-12-12 17:01:59+00:00,1,1,1,True,0,2022-12-01,2
4281,Simplify Capture Scoring Bench:  3744486,VoyagerOne,2022-12-11 17:38:37+00:00,4,4,2,False,6,2022-12-01,8
4280,GitHub Actions: install NDK once and clean up yaml syntax,ppigazzini,2022-12-11 13:49:57+00:00,177,229,1,False,6,2022-12-01,406
4279,Ternary operator for killers update,FauziAkram,2022-12-11 12:10:37+00:00,2,5,3,False,6,2022-12-01,7
4278,Avoid completely truncated PVs,mstembera,2022-12-11 10:29:32+00:00,2,1,1,False,6,2022-12-01,3
4277,add bench info to perft info,fishchess,2022-12-11 02:46:46+00:00,8,3,1,False,6,2022-12-01,11
4274,fix lower/upper bounds output,Disservin,2022-12-09 20:49:19+00:00,2,0,1,False,4,2022-12-01,2
4272,CI workflows;  install git on windows,vondele,2022-12-09 16:58:29+00:00,33,34,4,False,4,2022-12-01,67
4271,Extend all moves at low depth if ttMove is doubly extended,lonfom169,2022-12-09 15:31:43+00:00,4,2,1,False,4,2022-12-01,6
4270,Simplify redundant condition. (Cleanup),dsmsgms,2022-12-09 10:36:42+00:00,1,1,1,False,4,2022-12-01,2
4269,GitHub Action: upload ARM artifacts,ppigazzini,2022-12-08 23:06:40+00:00,137,20,1,False,3,2022-12-01,157
4267,Set the right PATH for ARM compiler and build tests,ppigazzini,2022-12-08 18:24:43+00:00,19,24,1,False,3,2022-12-01,43
4266,Added some comments for easy reading,ThatGuyCalledJesse,2022-12-08 11:08:50+00:00,4,0,1,False,3,2022-12-01,4
4259,Correctly output lowerbound/upperbound scores,pb00068,2022-12-06 18:14:06+00:00,11,4,1,False,1,2022-12-01,15
4258,Correctly output lowerbound/upperbound scores,pb00068,2022-12-06 14:48:27+00:00,8,2,1,False,1,2022-12-01,10
4256,doEvenDeeperSearch + tuning,FauziAkram,2022-12-06 12:56:05+00:00,11,10,7,False,1,2022-12-01,21
4255,Invoke .depend on build targets only,MinetaS,2022-12-06 12:39:27+00:00,3,1,1,False,1,2022-12-01,4
4253,Check if nnuenet file exists before downloading,shtayerc,2022-12-05 19:32:28+00:00,4,3,1,False,0,2022-12-01,7
4250,Stockfish 15.1 release candidate,vondele,2022-12-03 08:08:23+00:00,1,1,1,False,5,2022-12-01,2
4249,Capture full sort bench:  4161648,VoyagerOne,2022-12-01 21:34:25+00:00,5,5,4,False,3,2022-12-01,10
4248,Remove PvNode Parameter for cutoff LMR bench:  3733322,VoyagerOne,2022-12-01 14:17:45+00:00,2,2,2,False,3,2022-12-01,4
4246,Fix bestThread selection,vondele,2022-11-28 20:04:28+00:00,7,5,1,False,0,2022-11-01,12
4245,Test actions,Joachim26,2022-11-25 21:22:50+00:00,6966,21,48,False,4,2022-11-01,6987
4244,Fix longest PV selection,mstembera,2022-11-25 21:18:13+00:00,3,3,2,False,4,2022-11-01,6
4240,Don't search moves in LMR if their projected depth is less or equal than depth of LMR.,Vizvezdenec,2022-11-22 17:11:33+00:00,5,1,1,False,1,2022-11-01,6
4239,Emit helper thread's score according UCI specification with bounds information,pb00068,2022-11-22 10:10:38+00:00,11,7,1,False,1,2022-11-01,18
4238,Emit helper thread's score according UCI specification with bounds information,pb00068,2022-11-22 08:17:00+00:00,13,7,3,False,1,2022-11-01,20
4236,Update WDL model for current SF,vondele,2022-11-19 12:04:42+00:00,3,3,1,False,5,2022-11-01,6
4235,Fix a missing conversion,vondele,2022-11-19 09:58:05+00:00,1,1,1,False,5,2022-11-01,2
4234,Update Top CPU Contributors,vondele,2022-11-19 09:20:41+00:00,120,105,1,False,5,2022-11-01,225
4232,tune mobility,Matthew-afk-gif,2022-11-18 17:32:11+00:00,13,13,1,False,4,2022-11-01,26
4231,Simplification away Cutoff Rest bench:  3929262,VoyagerOne,2022-11-18 15:05:47+00:00,0,2,1,False,4,2022-11-01,2
4230,Do shallower search in case of lmr being not successful enough.,Vizvezdenec,2022-11-17 15:35:40+00:00,4,1,1,False,3,2022-11-01,5
